Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Custom_SKU,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Curr_Listed?,Buy Box ðŸšš: Stock,"New, 3rd Party FBM ðŸšš: 30 days avg.",Prime Eligible (Buy Box),Buy Box : Current,Buy Box : Stock,Buy Bo : Current,Buy Box ðŸšš: Current,Curr_match,Buy Box 🚚: Stock,"New, 3rd Party FBM 🚚: 30 days avg.",Buy Box 🚚: Current
"Tommy Hilfiger Men's Short Sleeve Stretch Pique Polo Shirt in Slim Fit, Yellow IRIS, XX-Large",115780.0,112808.0,,2.0,,103.93,,,-,1.0,B08PW5VTMS,8763904955,GB8763904955,8763904955.0,B07Y44PF8R,Tommy Hilfiger,,https://www.google.com/search?q=8763904955+Tommy+Hilfiger+Men%27s+Short+Sleeve+Stretch+Pique+Polo+Shirt+in+Slim+Fit%2C+Yellow+IRIS%2C+XX-Large&tbm=shop,Y,https://www.amazon.com/dp/B08PW5VTMS?psc=1,"https://www.google.com/shopping/product/4489646020692126532/offers?q=8763904955&prds=cid:4489646020692126532,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Short Sleeve Stretch Pique Polo Shirt in Slim Fit, Bright White, X-Large",103044.0,109095.0,60.44,2.0,53.99,66.27,,,A48T25DC7FFOI,2.0,B08PW5TXJ2,8763905433,GB8763905433,8763905433.0,B07Y44PF8R,Tommy Hilfiger,,https://www.google.com/search?q=8763905433+Tommy+Hilfiger+Men%27s+Short+Sleeve+Stretch+Pique+Polo+Shirt+in+Slim+Fit%2C+Bright+White%2C+X-Large&tbm=shop,Y,https://www.amazon.com/dp/B08PW5TXJ2?psc=1,"https://www.google.com/shopping/product/16314769375761756138/offers?q=8763905433&prds=cid:16314769375761756138,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Short Sleeve Stretch Pique Polo Shirt in Slim Fit, Tommy Red, X-Small",105456.0,111356.0,,,54.99,54.99,,,A48T25DC7FFOI,2.0,B08PW727HT,8763905532,GB8763905532,8763905532.0,B07Y44PF8R,Tommy Hilfiger,,https://www.google.com/search?q=8763905532+Tommy+Hilfiger+Men%27s+Short+Sleeve+Stretch+Pique+Polo+Shirt+in+Slim+Fit%2C+Tommy+Red%2C+X-Small&tbm=shop,Y,https://www.amazon.com/dp/B08PW727HT?psc=1,"https://www.google.com/shopping/product/5613494340549593107/offers?q=8763905532&prds=cid:5613494340549593107,cond:1",,,,,,N,V,0,,,,,,,,,,,
Tommy Hilfiger Large-Medium Envelope Wallet-Mini Geometric Jacquard Navy/White/Cognac One Size,5210977.0,2984222.0,46.63,5.0,39.98,39.98,,,A2EQ9GJOHLLR6T,1.0,B09129ZPKS,8763923611,GB8763923611,8763923611.0,,Tommy Hilfiger,,https://www.google.com/search?q=8763923611+Tommy+Hilfiger+Large-Medium+Envelope+Wallet-Mini+Geometric+Jacquard+Navy%2FWhite%2FCognac+One+Size&tbm=shop,Y,https://www.amazon.com/dp/B09129ZPKS?psc=1,"https://www.google.com/shopping/product/10138420018879578762/offers?q=8763923611&prds=cid:10138420018879578762,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Beach Shorts, Cobalt, 36",2995528.0,3232434.0,51.91,2.0,51.91,105.36,,,-,1.0,B08YLQPN1Z,8763929385,GB8763929385,8763929385.0,B09QTBPP8N,Tommy Hilfiger,,https://www.google.com/search?q=8763929385+Tommy+Hilfiger+Men%27s+Beach+Shorts%2C+Cobalt%2C+36&tbm=shop,Y,https://www.amazon.com/dp/B08YLQPN1Z?psc=1,"https://www.google.com/shopping/product/12495174640843131975/offers?q=8763929385&prds=cid:12495174640843131975,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger mens Prefall Ivy Clf Polo Shirt, Rhubarb, Large US",13743.0,13488.0,,1.0,,74.99,,,-,1.0,B08YLML4MC,8763930220,GB8763930220,8763930220.0,B0B2Z5MBK8,Tommy Hilfiger,,https://www.google.com/search?q=8763930220+Tommy+Hilfiger+mens+Prefall+Ivy+Clf+Polo+Shirt%2C+Rhubarb%2C+Large+US&tbm=shop,Y,https://www.amazon.com/dp/B08YLML4MC?psc=1,"https://www.google.com/shopping/product/7273021006969547400/offers?q=8763930220&prds=cid:7273021006969547400,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger mens Stretch Waistband Casual Shorts, Faded Fluoro, Large US",547325.0,512248.0,,,,59.5,,,-,1.0,B08YLJCDQ5,8763936062,GB8763936062,8763936062.0,B084ZRNM6W,Tommy Hilfiger,,https://www.google.com/search?q=8763936062+Tommy+Hilfiger+mens+Stretch+Waistband+Casual+Shorts%2C+Faded+Fluoro%2C+Large+US&tbm=shop,Y,https://www.amazon.com/dp/B08YLJCDQ5?psc=1,"https://www.google.com/shopping/product/14018883143575822089/offers?q=8763936062&prds=cid:14018883143575822089,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Stretch Waistband Shorts, Faded Fluoro, XXL",509833.0,499322.0,21.98,3.0,21.98,57.13,,,ACTZ4HD4YIH8O,1.0,B08YLYHLM6,8763936086,GB8763936086,8763936086.0,B084ZRNM6W,Tommy Hilfiger,,https://www.google.com/search?q=8763936086+Tommy+Hilfiger+Men%27s+Stretch+Waistband+Shorts%2C+Faded+Fluoro%2C+XXL&tbm=shop,Y,https://www.amazon.com/dp/B08YLYHLM6?psc=1,"https://www.google.com/shopping/product/11257039114949050188/offers?q=8763936086&prds=cid:11257039114949050188,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Casual Chino Shorts, Cobalt Sapphire, 32",586009.0,621201.0,,,69.5,69.5,,,A48T25DC7FFOI,1.0,B08YM9J9BP,8763939506,GB8763939506,8763939506.0,B09QT4YVD5,Tommy Hilfiger,,https://www.google.com/search?q=8763939506+Tommy+Hilfiger+Men%27s+Casual+Chino+Shorts%2C+Cobalt+Sapphire%2C+32&tbm=shop,Y,https://www.amazon.com/dp/B08YM9J9BP?psc=1,"https://www.google.com/shopping/product/10921836484657279849/offers?q=8763939506&prds=cid:10921836484657279849,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Casual Chino Shorts, Cobalt Sapphire, 36",599892.0,670865.0,,,69.5,89.91,,,A48T25DC7FFOI,1.0,B08YLQH2WN,8763939544,GB8763939544,8763939544.0,B09QT4YVD5,Tommy Hilfiger,,https://www.google.com/search?q=8763939544+Tommy+Hilfiger+Men%27s+Casual+Chino+Shorts%2C+Cobalt+Sapphire%2C+36&tbm=shop,Y,https://www.amazon.com/dp/B08YLQH2WN?psc=1,"https://www.google.com/shopping/product/532220490734648781/offers?q=8763939544&prds=cid:532220490734648781,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Casual Chino Shorts, Cobalt Sapphire, 38",579911.0,631651.0,,,69.5,69.5,,,A48T25DC7FFOI,1.0,B08YLSRFM5,8763939551,GB8763939551,8763939551.0,B09QT4YVD5,Tommy Hilfiger,,https://www.google.com/search?q=8763939551+Tommy+Hilfiger+Men%27s+Casual+Chino+Shorts%2C+Cobalt+Sapphire%2C+38&tbm=shop,Y,https://www.amazon.com/dp/B08YLSRFM5?psc=1,"https://www.google.com/shopping/product/1961640096243402199/offers?q=8763939551&prds=cid:1961640096243402199,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Casual Chino Shorts, Cobalt Sapphire, 40",589584.0,630259.0,,,69.5,69.5,,,A48T25DC7FFOI,1.0,B08YLZF35Z,8763939568,GB8763939568,8763939568.0,B09QT4YVD5,Tommy Hilfiger,,https://www.google.com/search?q=8763939568+Tommy+Hilfiger+Men%27s+Casual+Chino+Shorts%2C+Cobalt+Sapphire%2C+40&tbm=shop,Y,https://www.amazon.com/dp/B08YLZF35Z?psc=1,"https://www.google.com/shopping/product/11397938356087177874/offers?q=8763939568&prds=cid:11397938356087177874,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Crewneck Flag T-Shirt, Fiery RED, X-Small",147125.0,189744.0,35.95,1.0,29.5,29.5,,,A48T25DC7FFOI,1.0,B08PW5BWM9,8763958194,GB8763958194,8763958194.0,B0CLT2T5M8,Tommy Hilfiger,,https://www.google.com/search?q=8763958194+Tommy+Hilfiger+Men%27s+Crewneck+Flag+T-Shirt%2C+Fiery+RED%2C+X-Small&tbm=shop,Y,https://www.amazon.com/dp/B08PW5BWM9?psc=1,"https://www.google.com/shopping/product/3399699834558028327/offers?q=8763958194&prds=cid:3399699834558028327,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Regular Fit Spread Collar Long Sleeve Dress Shirt (17-17.5x36/37, Blue White Plaid)",,,48.5,,48.5,48.5,,,-,1.0,B07MXQ9KMW,11333101753,GB11333101753,11333101753.0,,Tommy Hilfiger,,https://www.google.com/search?q=11333101753+Tommy+Hilfiger+Men%27s+Regular+Fit+Spread+Collar+Long+Sleeve+Dress+Shirt+%2817-17.5x36%2F37%2C+Blue+White+Plaid%29&tbm=shop,Y,https://www.amazon.com/dp/B07MXQ9KMW?psc=1,"https://www.google.com/shopping/product/141362629568184889/offers?q=11333101753&prds=cid:141362629568184889,cond:1",,,,,,N,V,0,,,,,,,,,,,
Tommy Hilfiger Sanders Tipped Cotton Piqué Sport Shirt M Bright White,904321.0,893922.0,46.99,14.0,46.99,51.73,,,A2KDS9GVEE7EW3,1.0,B07Y5TQS3F,11333916296,GB11333916296,11333916296.0,B0969LLSGB,Tommy Hilfiger,,https://www.google.com/search?q=11333916296+Tommy+Hilfiger+Sanders+Tipped+Cotton+Piqu%C3%A9+Sport+Shirt+M+Bright+White&tbm=shop,Y,https://www.amazon.com/dp/B07Y5TQS3F?psc=1,"https://www.google.com/shopping/product/49926459648498590/offers?q=11333916296&prds=cid:49926459648498590,cond:1",,,,,,N,V,0,,,,,,,,,,,
Tommy Hilfiger - Sanders Tipped Cotton Piqué Polo - 13H2150 - M - Navy Blazer,898316.0,818565.0,46.99,13.0,46.99,54.25,,,A2KDS9GVEE7EW3,1.0,B07Y5SJ58M,11333916357,GB11333916357,11333916357.0,B0969LLSGB,Tommy Hilfiger,,https://www.google.com/search?q=11333916357+Tommy+Hilfiger+-+Sanders+Tipped+Cotton+Piqu%C3%A9+Polo+-+13H2150+-+M+-+Navy+Blazer&tbm=shop,Y,https://www.amazon.com/dp/B07Y5SJ58M?psc=1,"https://www.google.com/shopping/product/6889080745750612496/offers?q=11333916357&prds=cid:6889080745750612496,cond:1",,,,,,N,V,0,,,,,,,,,,,
Tommy Hilfiger Sanders Tipped Cotton Piqué Sport Shirt L Navy Blazer,928075.0,861774.0,46.99,16.0,46.99,54.25,,,A2KDS9GVEE7EW3,1.0,B07Y5V49MF,11333916364,GB11333916364,11333916364.0,B0969LLSGB,Tommy Hilfiger,,https://www.google.com/search?q=11333916364+Tommy+Hilfiger+Sanders+Tipped+Cotton+Piqu%C3%A9+Sport+Shirt+L+Navy+Blazer&tbm=shop,Y,https://www.amazon.com/dp/B07Y5V49MF?psc=1,"https://www.google.com/shopping/product/1403599483247999243/offers?q=11333916364&prds=cid:1403599483247999243,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Women's New Line Crew-Neck T-Shirt (X-Small, White)",1022106.0,1007098.0,50.95,1.0,44.5,49.99,,,A1DZESJ93XXY35,1.0,B07XBQRS1P,11528297537,GB11528297537,11528297537.0,B0976FQ2XD,Tommy Hilfiger,,https://www.google.com/search?q=11528297537+Tommy+Hilfiger+Women%27s+New+Line+Crew-Neck+T-Shirt+%28X-Small%2C+White%29&tbm=shop,Y,https://www.amazon.com/dp/B07XBQRS1P?psc=1,"https://www.google.com/shopping/product/6995139074142164267/offers?q=11528297537&prds=cid:6995139074142164267,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Womens New Line Crew-Neck T-Shirt (Small, Black)",,,36.89,1.0,36.89,49.99,,,A2Y8CKHQSZF3V6,1.0,B08R12P658,11528452431,GB11528452431,11528452431.0,,Tommy Hilfiger,,https://www.google.com/search?q=11528452431+Tommy+Hilfiger+Womens+New+Line+Crew-Neck+T-Shirt+%28Small%2C+Black%29&tbm=shop,Y,https://www.amazon.com/dp/B08R12P658?psc=1,"https://www.google.com/shopping/product/13513672265992346717/offers?q=11528452431&prds=cid:13513672265992346717,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Women's New Line Crew-Neck T-Shirt (Large, Black)",921470.0,1018743.0,44.99,2.0,44.99,49.99,,,A2Y8CKHQSZF3V6,1.0,B08688LBNP,11528452455,GB11528452455,11528452455.0,B0976FQ2XD,Tommy Hilfiger,,https://www.google.com/search?q=11528452455+Tommy+Hilfiger+Women%27s+New+Line+Crew-Neck+T-Shirt+%28Large%2C+Black%29&tbm=shop,Y,https://www.amazon.com/dp/B08688LBNP?psc=1,"https://www.google.com/shopping/product/17286768305171026963/offers?q=11528452455&prds=cid:17286768305171026963,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Crew-Neck Sweater (X-Large, Navy)",5738925.0,5576780.0,64.92,1.0,60,136.6,,,A1UHXTO3R3LMBX,1.0,B08FSXM7YL,11528769669,GB11528769669,11528769669.0,,Tommy Hilfiger,,https://www.google.com/search?q=11528769669+Tommy+Hilfiger+Men%27s+Crew-Neck+Sweater+%28X-Large%2C+Navy%29&tbm=shop,Y,https://www.amazon.com/dp/B08FSXM7YL?psc=1,"https://www.google.com/shopping/product/11307009604408090558/offers?q=11528769669&prds=cid:11307009604408090558,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Polo Ralph Lauren Men`s Wool Blend Cuffed Pom-Pom Beanie (Black(PC0372-001)/Red, One Size)",7938808.0,7715454.0,$100.00 ,2.0,$100.00 ,,,,A6F0983IGLISR,1.0,B08NJRHPCC,20204832764,GB20204832764,20204832764.0,,Polo Ralph Lauren,,https://www.google.com/search?q=20204832764+Polo+Ralph+Lauren+Men%60s+Wool+Blend+Cuffed+Pom-Pom+Beanie+%28Black%28PC0372-001%29%2FRed%2C+One+Size%29&tbm=shop,Y,https://www.amazon.com/dp/B08NJRHPCC?psc=1,"https://www.google.com/shopping/product/12815173527320008173/offers?q=20204832764&prds=cid:12815173527320008173,cond:1",,,,,,N,V,0,,,,,,,,,,,
Tommy Hilfiger EDT Spray 3.4 OZ (New Packaging),,,53.97,7.0,53.97,115.25,,,A14TF60ZLUG9XT,2.0,B00H9I92FA,22548024324,GB22548024324,22548024324.0,,Tommy Hilfiger,,https://www.google.com/search?q=22548024324+Tommy+Hilfiger+EDT+Spray+3.4+OZ+%28New+Packaging%29&tbm=shop,Y,https://www.amazon.com/dp/B00H9I92FA?psc=1,"https://www.google.com/shopping/product/9598187440474367150/offers?q=22548024324&prds=cid:9598187440474367150,cond:1",,,,,,N,V,0,,,,,,,,,,,
FREEDOM by Tommy Hilfiger EDT SPRAY 1.7 OZ for MEN,433549.0,611256.0,88.88,1.0,88.88,158.97,,,A20FLYA0IW2L9O,3.0,B005IQ2SLA,22548057858,GB22548057858,22548057858.0,,Tommy Hilfiger,,https://www.google.com/search?q=22548057858+FREEDOM+by+Tommy+Hilfiger+EDT+SPRAY+1.7+OZ+for+MEN&tbm=shop,Y,https://www.amazon.com/dp/B005IQ2SLA?psc=1,"https://www.google.com/shopping/product/14808549012020884538/offers?q=22548057858&prds=cid:14808549012020884538,cond:1",,,,,,N,V,0,,,,,,,,,,,
Tommy Jeans By Tommy Hilfiger For Men. Cologne Spray 1.7 Ounces,1083665.0,1072914.0,,,149.99,149.99,,,A3ELPAF0ZVPD3Y,1.0,B000E7ST6G,22548092682,GB22548092682,22548092682.0,,Tommy Hilfiger,,https://www.google.com/search?q=22548092682+Tommy+Jeans+By+Tommy+Hilfiger+For+Men.+Cologne+Spray+1.7+Ounces&tbm=shop,Y,https://www.amazon.com/dp/B000E7ST6G?psc=1,"https://www.google.com/shopping/product/8113369488525995159/offers?q=22548092682&prds=cid:8113369488525995159,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Girl Jeans by Tommy Hilfiger for Women Cologne Spray, 3.4-Ounce",1064272.0,920107.0,,,249.98,295,,,A3ELPAF0ZVPD3Y,1.0,B001FWXGBC,22548095317,GB22548095317,22548095317.0,,Tommy Hilfiger,,https://www.google.com/search?q=22548095317+Tommy+Girl+Jeans+by+Tommy+Hilfiger+for+Women+Cologne+Spray%2C+3.4-Ounce&tbm=shop,Y,https://www.amazon.com/dp/B001FWXGBC?psc=1,"https://www.google.com/shopping/product/15482749659659297407/offers?q=22548095317&prds=cid:15482749659659297407,cond:1",,,,,,N,V,0,,,,,,,,,,,
Tommy Girl 10 By Tommy Hilfiger For Women. Eau De Toilette Spray 1.7 OZ,851601.0,843749.0,89.98,8.0,89.98,99.99,,,AMCTA099FFMVQ,1.0,B000JL5SGQ,22548141793,GB22548141793,22548141793.0,,Tommy Hilfiger,,https://www.google.com/search?q=22548141793+Tommy+Girl+10+By+Tommy+Hilfiger+For+Women.+Eau+De+Toilette+Spray+1.7+OZ&tbm=shop,Y,https://www.amazon.com/dp/B000JL5SGQ?psc=1,"https://www.google.com/shopping/product/13589736000736393079/offers?q=22548141793&prds=cid:13589736000736393079,cond:1",,,,,,N,V,0,,,,,,,,,,,
Tommy Hilfiger Tommy Girl 10 EDT Spray 1 oz,1129562.0,1118347.0,,,90,94.99,,,"AMCTA099FFMVQ, A2L9Y2750H35CH",2.0,B005N9AFS0,22548143292,GB22548143292,22548143292.0,,Tommy Hilfiger,,https://www.google.com/search?q=22548143292+Tommy+Hilfiger+Tommy+Girl+10+EDT+Spray+1+oz&tbm=shop,Y,https://www.amazon.com/dp/B005N9AFS0?psc=1,"https://www.google.com/shopping/product/1972753737236289090/offers?q=22548143292&prds=cid:1972753737236289090,cond:1",,,,,,N,V,0,,,,,,,,,,,
Hilfiger 1985 by Tommy Hilfiger 3.4 oz Edt Spray for Men,566380.0,546286.0,129.98,38.0,129.98,299.99,,,A3ANKV0Z394Y55,1.0,B001L11TDE,22548178515,GB22548178515,22548178515.0,,Tommy Hilfiger,,https://www.google.com/search?q=22548178515+Hilfiger+1985+by+Tommy+Hilfiger+3.4+oz+Edt+Spray+for+Men&tbm=shop,Y,https://www.amazon.com/dp/B001L11TDE?psc=1,"https://www.google.com/shopping/product/5499603748273032641/offers?q=22548178515&prds=cid:5499603748273032641,cond:1",,,,,,N,V,0,,,,,,,,,,,
Hilfiger Est. 1985 by Tommy Hilfiger for Men. Eau De Toilette Spray 1.7 - Ounces,828581.0,762974.0,124.75,2.0,124.75,147.98,,,ARCXGVDXU4D05,1.0,B00CO4CWR4,22548178560,GB22548178560,22548178560.0,,Tommy Hilfiger,,https://www.google.com/search?q=22548178560+Hilfiger+Est.+1985+by+Tommy+Hilfiger+for+Men.+Eau+De+Toilette+Spray+1.7+-+Ounces&tbm=shop,Y,https://www.amazon.com/dp/B00CO4CWR4?psc=1,"https://www.google.com/shopping/product/16923689084144657222/offers?q=22548178560&prds=cid:16923689084144657222,cond:1",,,,,,N,V,0,,,,,,,,,,,
"TOMMY HILFIGER Tommy Brights Cologne Spray, 3.4 Fluid Ounce",1154644.0,1132423.0,,,99.95,105.01,,,A1TWNU6GW8ZDV,1.0,B00J26R2L8,22548311561,GB22548311561,22548311561.0,,Tommy Hilfiger,,https://www.google.com/search?q=22548311561+TOMMY+HILFIGER+Tommy+Brights+Cologne+Spray%2C+3.4+Fluid+Ounce&tbm=shop,Y,https://www.amazon.com/dp/B00J26R2L8?psc=1,"https://www.google.com/shopping/product/17419128968441468426/offers?q=22548311561&prds=cid:17419128968441468426,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Tommy Hilfiger Tommy tropics by tommy hilfiger for men - 3.4 Ounce edt spray, 3.4 Ounce",369847.0,375630.0,64.99,15.0,60,75,,,A2H08ZQOGUSJCE,3.0,B06Y1PB6XH,22548384794,GB22548384794,22548384794.0,,Tommy Hilfiger,,https://www.google.com/search?q=22548384794+Tommy+Hilfiger+Tommy+Hilfiger+Tommy+tropics+by+tommy+hilfiger+for+men+-+3.4+Ounce+edt+spray%2C+3.4+Ounce&tbm=shop,Y,https://www.amazon.com/dp/B06Y1PB6XH?psc=1,"https://www.google.com/shopping/product/1141047921966293730/offers?q=22548384794&prds=cid:1141047921966293730,cond:1",,,,,,N,V,0,,,,,,,,,,,
Tommy Hilfiger Impact Men EDT Spray 1.7 oz,80737.0,110309.0,29.9,25.0,28.97,99,,,A3JHT1U3QMO9EG,5.0,B07KLX4P7M,"0022548420140, 7640496670184",GB22548420140,22548420140.0,B0CVVT1FY4,Tommy Hilfiger,,https://www.google.com/search?q=22548420140+Tommy+Hilfiger+Impact+Men+EDT+Spray+1.7+oz&tbm=shop,Y,https://www.amazon.com/dp/B07KLX4P7M?psc=1,"https://www.google.com/shopping/product/10544540106581806352/offers?q=22548420140&prds=cid:10544540106581806352,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Casual Belt With Brass-finish Buckle,Chocolate,42",337462.0,125118.0,,,66.15,108.01,,,A39WWGXFOLEB1L,1.0,B00ND8IFSA,26217022482,GB26217022482,26217022482.0,B0C4G1BY44,Tommy Hilfiger,,https://www.google.com/search?q=26217022482+Tommy+Hilfiger+Men%27s+Casual+Belt+With+Brass-finish+Buckle%2CChocolate%2C42&tbm=shop,Y,https://www.amazon.com/dp/B00ND8IFSA?psc=1,"https://www.google.com/shopping/product/3247363177312723948/offers?q=26217022482&prds=cid:3247363177312723948,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Casual Belt With Brass-finish Buckle,Chocolate,44",384701.0,167104.0,,,68.56,128,,,A39WWGXFOLEB1L,1.0,B00ND8IFVW,26217022499,GB26217022499,26217022499.0,B0C4G1BY44,Tommy Hilfiger,,https://www.google.com/search?q=26217022499+Tommy+Hilfiger+Men%27s+Casual+Belt+With+Brass-finish+Buckle%2CChocolate%2C44&tbm=shop,Y,https://www.amazon.com/dp/B00ND8IFVW?psc=1,"https://www.google.com/shopping/product/13620776540844457708/offers?q=26217022499&prds=cid:13620776540844457708,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Reversible Jean Belt with Ribbon Inlay, 32, Tan/Black",2990105.0,2555528.0,31.94,1.0,24.95,81.44,,,AO13YSIM7IARS,1.0,B07BSV3QT3,26217284880,GB26217284880,26217284880.0,,Tommy Hilfiger,,https://www.google.com/search?q=26217284880+Tommy+Hilfiger+Men%27s+Reversible+Jean+Belt+with+Ribbon+Inlay%2C+32%2C+Tan%2FBlack&tbm=shop,Y,https://www.amazon.com/dp/B07BSV3QT3?psc=1,"https://www.google.com/shopping/product/701532534530046686/offers?q=26217284880&prds=cid:701532534530046686,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Smooth Feather Edge Leather Belt, 32, Brown",2459064.0,2089935.0,22.99,15.0,18.39,27.95,,,A36IP2IL5CBUUQ,2.0,B07BSTSXNV,26217285252,GB26217285252,26217285252.0,,Tommy Hilfiger,,https://www.google.com/search?q=26217285252+Tommy+Hilfiger+Men%27s+Smooth+Feather+Edge+Leather+Belt%2C+32%2C+Brown&tbm=shop,Y,https://www.amazon.com/dp/B07BSTSXNV?psc=1,"https://www.google.com/shopping/product/2662753143390374549/offers?q=26217285252&prds=cid:2662753143390374549,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Smooth Feather Edge Leather Belt, 38, Brown",2058778.0,2360107.0,22.99,3.0,22.99,28,,,A36IP2IL5CBUUQ,2.0,B07BSNW72M,26217285283,GB26217285283,26217285283.0,,Tommy Hilfiger,,https://www.google.com/search?q=26217285283+Tommy+Hilfiger+Men%27s+Smooth+Feather+Edge+Leather+Belt%2C+38%2C+Brown&tbm=shop,Y,https://www.amazon.com/dp/B07BSNW72M?psc=1,"https://www.google.com/shopping/product/10975003119020950282/offers?q=26217285283&prds=cid:10975003119020950282,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Reversible Belt, Rich Brown/Black, Small (30-32)",718829.0,265691.0,,,68.56,70.97,,,A39WWGXFOLEB1L,1.0,B07RY43NFX,26217662725,GB26217662725,26217662725.0,B0D1RC373D,Tommy Hilfiger,,https://www.google.com/search?q=26217662725+Tommy+Hilfiger+Men%27s+Reversible+Belt%2C+Rich+Brown%2FBlack%2C+Small+%2830-32%29&tbm=shop,Y,https://www.amazon.com/dp/B07RY43NFX?psc=1,"https://www.google.com/shopping/product/14671597711012145918/offers?q=26217662725&prds=cid:14671597711012145918,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Reversible Belt, Rich Brown/Black, Large (38-40)",770329.0,267447.0,,,68.56,91.46,,,A39WWGXFOLEB1L,1.0,B07RWL6W2D,26217662749,GB26217662749,26217662749.0,B0D1RC373D,Tommy Hilfiger,,https://www.google.com/search?q=26217662749+Tommy+Hilfiger+Men%27s+Reversible+Belt%2C+Rich+Brown%2FBlack%2C+Large+%2838-40%29&tbm=shop,Y,https://www.amazon.com/dp/B07RWL6W2D?psc=1,"https://www.google.com/shopping/product/3255300441104949618/offers?q=26217662749&prds=cid:3255300441104949618,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Reversible Belt, Rich Brown/Black, X-Large (42-44)",505749.0,179169.0,,,68.56,68.56,,,A39WWGXFOLEB1L,1.0,B07RZ2HPPF,26217662756,GB26217662756,26217662756.0,B0D1RC373D,Tommy Hilfiger,,https://www.google.com/search?q=26217662756+Tommy+Hilfiger+Men%27s+Reversible+Belt%2C+Rich+Brown%2FBlack%2C+X-Large+%2842-44%29&tbm=shop,Y,https://www.amazon.com/dp/B07RZ2HPPF?psc=1,"https://www.google.com/shopping/product/1737295892811017524/offers?q=26217662756&prds=cid:1737295892811017524,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Mens Holiday Pocket Square, Blue, One Size",6453740.0,6247368.0,15.76,1.0,15.76,28.27,,,A1PNU51VLDQZYR,1.0,B07J55SXL7,29407388764,GB29407388764,29407388764.0,B099XVHP8W,Tommy Hilfiger,,https://www.google.com/search?q=29407388764+Tommy+Hilfiger+Mens+Holiday+Pocket+Square%2C+Blue%2C+One+Size&tbm=shop,Y,https://www.amazon.com/dp/B07J55SXL7?psc=1,"https://www.google.com/shopping/product/7980859854426207464/offers?q=29407388764&prds=cid:7980859854426207464,cond:1",,,,,,N,V,0,,,,,,,,,,,
"Tommy Hilfiger Men's Ribbon Inlay Belt - Ribbon Fabric Design with Single Prong Buckle, black/natural, 38",37019.0,34876.0,,,,54.6,,,-,,B071WMVT32,34758013852,GB34758013852,34758013852.0,B08QN272FH,Tommy Hilfiger,,https://www.google.com/search?q=34758013852+Tommy+Hilfiger+Men%27s+Ribbon+Inlay+Belt+-+Ribbon+Fabric+Design+with+Single+Prong+Buckle%2C+black%2Fnatural%2C+38&tbm=shop,Y,https://www.amazon.com/dp/B071WMVT32?psc=1,"https://www.google.com/shopping/product/7374330277739990075/offers?q=34758013852&prds=cid:7374330277739990075,cond:1",,,,,,N,V,0,,,,,,,,,,,
